상병코드,지역
H570,대구
H6088,대구
I309,대구
I4220,대구
I450,대구
I452,대구
I470,대구
I612,대구
I615,대구
I6339,대구
I663,대구
I7001,대구
I70991,대구
I738,대구
I7430,대구
I744,대구
I745,대구
I770,대구
I7781,대구
I829,대구
I850,대구
I878,대구
I879,대구
J020,대구
J128,대구
J181,대구
J302,대구
J439,대구
J4402,대구
J848,대구
J851,대구
J9611,대구
J9619,대구
J9699,대구
K081,대구
K1129,대구
K2210,대구
K2590,대구
K311,대구
K3181,대구
K4031,대구
K5521,대구
K611,대구
K621,대구
K629,대구
K638,대구
K7423,대구
K7429,대구
K7464,대구
K761,대구
K838,대구
K8521,대구
K8580,대구
K8591,대구
K910,대구
L0231,대구
L0335,대구
L281,대구
L500,대구
L721,대구
L892,대구
L987,대구
M0092,대구
M05801,대구
M1003,대구
M1008,대구
M1189,대구
M171,대구
M1990,대구
M2117,대구
M224,대구
M2456,대구
M2537,대구
M2555,대구
M2558,대구
M4039,대구
M4655,대구
M4782,대구
M4790,대구
M4804,대구
M4808,대구
M4840,대구
M4844,대구
M4850,대구
M4858,대구
M4929,대구
M6099,대구
M6288,대구
M6595,대구
M7116,대구
M7265,대구
M7269,대구
M7288,대구
M7938,대구
M7959,대구
M8009,대구
M8404,대구
M8626,대구
M8669,대구
M8695,대구
M8797,대구
M925,대구
M9429,대구
N039,대구
N12,대구
N132,대구
N151,대구
N304,대구
N329,대구
N499,대구
Q742,대구
R100,대구
R636,대구
R64,대구
R650,대구
R935,대구
S0291,대구
S0670,대구
S099,대구
S1270,대구
S1315,대구
S22320,대구
S22420,대구
S2720,대구
S301,대구
S355,대구
S42160,대구
S500,대구
S52540,대구
S6271,대구
S634,대구
S6638,대구
S82831,대구
S82880,대구
S8340,대구
S837,대구
S907,대구
S908,대구
S9251,대구
S9600,대구
T080,대구
T130,대구
T2420,대구
T426,대구
T609,대구
T71,대구
T793,대구
T842,대구
T844,대구
T931,대구
U072,대구
U089,대구
U099,대구
U831,대구
V289,대구
V789,대구
W028,대구
W039,대구
W191,대구
W196,대구
W511,대구
W513,대구
W559,대구
W999,대구
X009,대구
X480,대구
X588,대구
X610,대구
Y575,대구
Y605,대구
Z208,대구
Z229,대구
Z290,대구
Z933,대구
Z942,대구
A014,대구
A028,대구
A085,대구
A1561,대구
A4151,대구
B019,대구
C132,대구
C139,대구
C155,대구
C419,대구
C432,대구
C447,대구
C450,대구
C482,대구
C490,대구
C496,대구
C5049,대구
C5080,대구
C677,대구
C693,대구
C771,대구
C773,대구
C784,대구
C7882,대구
C7969,대구
C7981,대구
C920,대구
C950,대구
D166,대구
D211,대구
D235,대구
D303,대구
D441,대구
D474,대구
D500,대구
D630,대구
D735,대구
E1070,대구
E128,대구
E1450,대구
E148,대구
E160,대구
E213,대구
F418,대구
F459,대구
G255,대구
G458,대구
G468,대구
G572,대구
G906,대구
G943,대구
H0281,대구
H2008,대구
H2580,대구
H2582,대구
H332,대구
H404,대구
H4388,대구
H521,대구
H5220,대구
H5301,대구
I071,대구
I409,대구
I4221,대구
I426,대구
I453,대구
I479,대구
I601,대구
I629,대구
I690,대구
I7129,대구
J110,대구
J154,대구
J156,대구
J4401,대구
J4409,대구
J9808,대구
K208,대구
K227,대구
K290,대구
K550,대구
K627,대구
K630,대구
K633,대구
K643,대구
K660,대구
K7419,대구
K8501,대구
K912,대구
K918,대구
L309,대구
L405,대구
L930,대구
L932,대구
M05802,대구
M05969,대구
M0707,대구
M2566,대구
M2597,대구
M4024,대구
M4306,대구
M4845,대구
M514,대구
M6145,대구
M6598,대구
M6746,대구
M7112,대구
M7197,대구
M7286,대구
M770,대구
M8005,대구
M8195,대구
M84090,대구
M8636,대구
M8647,대구
N1330,대구
N136,대구
N403,대구
N4502,대구
Q261,대구
Q688,대구
Q699,대구
R350,대구
R570,대구
R578,대구
S008,대구
S0150,대구
S0210,대구
S1200,대구
S1210,대구
S3730,대구
S411,대구
S42140,대구
S42150,대구
S42290,대구
S4309,대구
S434,대구
S4600,대구
S531,대구
S5349,대구
S5630,대구
S611,대구
S62180,대구
S62340,대구
S62390,대구
S62531,대구
S699,대구
S730,대구
S7618,대구
S7630,대구
S772,대구
S801,대구
S809,대구
S836,대구
S911,대구
S9210,대구
S9241,대구
S9690,대구
S978,대구
T2020,대구
T383,대구
T68,대구
T782,대구
T808,대구
T821,대구
T829,대구
T857,대구
V030,대구
V100,대구
V818,대구
V839,대구
V899,대구
W034,대구
W090,대구
W193,대구
W238,대구
W2689,대구
W2699,대구
W270,대구
W546,대구
W642,대구
W649,대구
X089,대구
X119,대구
X410,대구
X508,대구
X5901,대구
X5992,대구
X640,대구
Y401,대구
Z209,대구
Z901,대구
A046,대전
A047,대전
A048,대전
A084,대전
A090,대전
A099,대전
A1501,대전
A1511,대전
A1531,대전
A1561,대전
A1591,대전
A1600,대전
A1601,대전
A1611,대전
A1621,대전
A1630,대전
A1690,대전
A1691,대전
A310,대전
A319,대전
A4158,대전
A4188,대전
A419,대전
A492,대전
A528,대전
A530,대전
A539,대전
A630,대전
A753,대전
B009,대전
B022,대전
B029,대전
B07,대전
B159,대전
B1810,대전
B182,대전
B351,대전
B352,대전
B353,대전
B354,대전
B356,대전
B370,대전
B377,대전
B3780,대전
B3788,대전
B448,대전
B49,대전
B86,대전
B909,대전
B91,대전
B962,대전
B980,대전
C060,대전
C099,대전
C12,대전
C159,대전
C1601,대전
C1611,대전
C1619,대전
C1620,대전
C1621,대전
C1629,대전
C1630,대전
C1631,대전
C1639,대전
C1649,대전
C1651,대전
C1690,대전
C1691,대전
C1699,대전
C179,대전
C180,대전
C182,대전
C183,대전
C184,대전
C186,대전
C187,대전
C189,대전
C19,대전
C20,대전
C210,대전
C218,대전
C220,대전
C221,대전
C229,대전
C23,대전
C240,대전
C241,대전
C249,대전
C250,대전
C251,대전
C252,대전
C257,대전
C259,대전
C310,대전
C329,대전
C3401,대전
C3410,대전
C3411,대전
C3430,대전
C3431,대전
C3490,대전
C3491,대전
C3499,대전
C437,대전
C442,대전
C444,대전
C460,대전
C491,대전
C494,대전
C495,대전
C5091,대전
C538,대전
C539,대전
C541,대전
C569,대전
C61,대전
C640,대전
C649,대전
C651,대전
C660,대전
C672,대전
C679,대전
C710,대전
C711,대전
C719,대전
C73,대전
C778,대전
C7800,대전
C7809,대전
C785,대전
C786,대전
C787,대전
C788,대전
C7930,대전
C7950,대전
C7969,대전
C797,대전
C7988,대전
C799,대전
C800,대전
C809,대전
C8338,대전
C900,대전
C9208,대전
C969,대전
D002,대전
D010,대전
D090,대전
D103,대전
D105,대전
D106,대전
D120,대전
D121,대전
D122,대전
D123,대전
D124,대전
D125,대전
D126,대전
D127,대전
D128,대전
D129,대전
D131,대전
D134,대전
D135,대전
D136,대전
D170,대전
D179,대전
D1800,대전
D1801,대전
D181,대전
D212,대전
D234,대전
D2439,대전
D330,대전
D333,대전
D34,대전
D350,대전
D361,대전
D371,대전
D373,대전
D377,대전
D414,대전
D432,대전
D469,대전
D473,대전
D500,대전
D508,대전
D509,대전
D619,대전
D638,대전
D649,대전
D686,대전
D696,대전
D700,대전
E039,대전
E041,대전
E042,대전
E059,대전
E079,대전
E1000,대전
E1033,대전
E1040,대전
E1041,대전
E1048,대전
E1050,대전
E1058,대전
E108,대전
E109,대전
E1100,대전
E1108,대전
E1118,대전
E1121,대전
E1122,대전
E1128,대전
E1131,대전
E1133,대전
E1141,대전
E1142,대전
E1148,대전
E1150,대전
E1158,대전
E1163,대전
E1164,대전
E1170,대전
E1171,대전
E1172,대전
E1178,대전
E118,대전
E119,대전
E1308,대전
E1370,대전
E138,대전
E139,대전
E1431,대전
E1433,대전
E1438,대전
E1448,대전
E1450,대전
E1470,대전
E1471,대전
E1472,대전
E149,대전
E162,대전
E200,대전
E215,대전
E220,대전
E274,대전
E559,대전
E780,대전
E782,대전
E784,대전
E785,대전
E790,대전
E860,대전
E870,대전
E871,대전
E875,대전
E876,대전
E878,대전
F000,대전
F001,대전
F009,대전
F010,대전
F019,대전
F03,대전
F059,대전
F067,대전
F069,대전
F102,대전
F208,대전
F229,대전
F29,대전
F300,대전
F310,대전
F319,대전
F320,대전
F329,대전
F331,대전
F419,대전
F432,대전
F510,대전
F900,대전
G009,대전
G039,대전
G1221,대전
G20,대전
G22,대전
G258,대전
G301,대전
G309,대전
G320,대전
G4010,대전
G4090,대전
G442,대전
G450,대전
G454,대전
G459,대전
G470,대전
G471,대전
G479,대전
G500,대전
G510,대전
G530,대전
G546,대전
G551,대전
G560,대전
G562,대전
G563,대전
G564,대전
G568,대전
G571,대전
G619,대전
G629,대전
G632,대전
G811,대전
G819,대전
G821,대전
G822,대전
G824,대전
G825,대전
G831,대전
G832,대전
G834,대전
G919,대전
G931,대전
G959,대전
G990,대전
G992,대전
H0001,대전
H0109,대전
H0204,대전
H0209,대전
H0411,대전
H101,대전
H105,대전
H109,대전
H1108,대전
H1111,대전
H113,대전
H1509,대전
H169,대전
H2500,대전
H2501,대전
H2502,대전
H2509,대전
H2580,대전
H2581,대전
H2582,대전
H2590,대전
H2591,대전
H2592,대전
H2691,대전
H270,대전
H3539,대전
H360,대전
H400,대전
H490,대전
H492,대전
H5019,대전
H5222,대전
H612,대전
H6691,대전
H810,대전
H811,대전
H814,대전
H905,대전
H9119,대전
I101,대전
I109,대전
I119,대전
I129,대전
I159,대전
I200,대전
I201,대전
I2080,대전
I2088,대전
I209,대전
I210,대전
I214,대전
I219,대전
I252,대전
I254,대전
I259,대전
I269,대전
I313,대전
I350,대전
I38,대전
I447,대전
I469,대전
I472,대전
I480,대전
I481,대전
I489,대전
I498,대전
I499,대전
I5003,대전
I5004,대전
I5008,대전
I501,대전
I509,대전
I519,대전
I608,대전
I609,대전
I610,대전
I612,대전
I614,대전
I615,대전
I619,대전
I620,대전
I6330,대전
I6341,대전
I638,대전
I639,대전
I652,대전
I660,대전
I679,대전
I690,대전
I691,대전
I693,대전
I694,대전
I7001,대전
I7023,대전
I7029,대전
I70920,대전
I714,대전
I719,대전
I723,대전
I739,대전
I7430,대전
I7431,대전
I744,대전
I792,대전
I802,대전
I831,대전
I832,대전
I839,대전
I8591,대전
I861,대전
I864,대전
I868,대전
I872,대전
I880,대전
I889,대전
I890,대전
I951,대전
I959,대전
I982,대전
J00,대전
J0191,대전
J029,대전
J0390,대전
J0391,대전
J040,대전
J068,대전
J069,대전
J09,대전
J101,대전
J118,대전
J150,대전
J151,대전
J158,대전
J159,대전
J170,대전
J180,대전
J188,대전
J189,대전
J209,대전
J219,대전
J300,대전
J301,대전
J302,대전
J303,대전
J304,대전
J310,대전
J320,대전
J321,대전
J323,대전
J324,대전
J329,대전
J339,대전
J342,대전
J350,대전
J353,대전
J36,대전
J370,대전
J3801,대전
J383,대전
J387,대전
J392,대전
J398,대전
J40,대전
J410,대전
J411,대전
J42,대전
J4400,대전
J4401,대전
J4409,대전
J4412,대전
J4419,대전
J4480,대전
J4489,대전
J4491,대전
J4499,대전
J4500,대전
J459,대전
J47,대전
J64,대전
J690,대전
J698,대전
J704,대전
J81,대전
J8418,대전
J849,대전
J869,대전
J90,대전
J931,대전
J938,대전
J939,대전
J942,대전
J9801,대전
J9848,대전
K081,대전
K115,대전
K140,대전
K20,대전
K210,대전
K219,대전
K2210,대전
K226,대전
K2500,대전
K2501,대전
K2530,대전
K2531,대전
K2561,대전
K2571,대전
K2591,대전
K260,대전
K261,대전
K263,대전
K267,대전
K269,대전
K270,대전
K275,대전
K290,대전
K291,대전
K293,대전
K294,대전
K295,대전
K296,대전
K297,대전
K299,대전
K30,대전
K317,대전
K3188,대전
K319,대전
K352,대전
K353,대전
K358,대전
K4090,대전
K439,대전
K449,대전
K469,대전
K519,대전
K520,대전
K528,대전
K529,대전
K5520,대전
K559,대전
K560,대전
K562,대전
K566,대전
K567,대전
K5730,대전
K5732,대전
K5742,대전
K580,대전
K589,대전
K5900,대전
K5909,대전
K591,대전
K592,대전
K599,대전
K602,대전
K603,대전
K610,대전
K620,대전
K621,대전
K623,대전
K624,대전
K626,대전
K628,대전
K631,대전
K633,대전
K634,대전
K6359,대전
K639,대전
K640,대전
K641,대전
K642,대전
K643,대전
K644,대전
K648,대전
K649,대전
K650,대전
K658,대전
K659,대전
K700,대전
K7010,대전
K7030,대전
K7031,대전
K709,대전
K712,대전
K716,대전
K719,대전
K7200,대전
K7290,대전
K739,대전
K7452,대전
K7462,대전
K7469,대전
K750,대전
K752,대전
K759,대전
K760,대전
K767,대전
K769,대전
K8000,대전
K8010,대전
K8020,대전
K8030,대전
K8040,대전
K8050,대전
K8080,대전
K810,대전
K811,대전
K828,대전
K851,대전
K858,대전
K859,대전
K861,대전
K862,대전
K868,대전
K869,대전
K913,대전
K920,대전
K921,대전
K922,대전
L0201,대전
L0210,대전
L0240,대전
L0290,대전
L0301,대전
L0310,대전
L0311,대전
L032,대전
L039,대전
L120,대전
L129,대전
L209,대전
L210,대전
L218,대전
L219,대전
L22,대전
L239,대전
L249,대전
L259,대전
L270,대전
L280,대전
L281,대전
L282,대전
L290,대전
L298,대전
L299,대전
L301,대전
L309,대전
L409,대전
L500,대전
L509,대전
L570,대전
L599,대전
L600,대전
L709,대전
L720,대전
L721,대전
L739,대전
L82,대전
L84,대전
L853,대전
L891,대전
L892,대전
L893,대전
L899,대전
L988,대전
L989,대전
M0091,대전
M0096,대전
M0099,대전
M05802,대전
M05809,대전
M05819,대전
M05890,대전
M0609,대전
M06942,대전
M1004,대전
M1007,대전
M1008,대전
M1009,대전
M1099,대전
M130,대전
M1381,대전
M1384,대전
M1387,대전
M1389,대전
M1396,대전
M1398,대전
M1399,대전
M154,대전
M158,대전
M159,대전
M161,대전
M163,대전
M165,대전
M170,대전
M171,대전
M173,대전
M179,대전
M1901,대전
M1903,대전
M1906,대전
M1991,대전
M1993,대전
M1995,대전
M1996,대전
M1998,대전
M1999,대전
M201,대전
M2321,대전
M2329,대전
M2331,대전
M2332,대전
M2339,대전
M2391,대전
M2398,대전
M2399,대전
M2440,대전
M2451,대전
M2455,대전
M2456,대전
M2457,대전
M2459,대전
M2551,대전
M2554,대전
M2558,대전
M4025,대전
M4036,대전
M4196,대전
M4300,대전
M4306,대전
M4307,대전
M4316,대전
M4317,대전
M4319,대전
M4646,대전
M4647,대전
M4782,대전
M4789,대전
M4802,대전
M4805,대전
M4806,대전
M4807,대전
M4809,대전
M4854,대전
M4855,대전
M4856,대전
M4859,대전
M4882,대전
M4889,대전
M500,대전
M501,대전
M509,대전
M511,대전
M512,대전
M519,대전
M5338,대전
M5412,대전
M5414,대전
M5415,대전
M5417,대전
M5419,대전
M5429,대전
M5456,대전
M5459,대전
M5489,대전
M5499,대전
M6087,대전
M6266,대전
M6286,대전
M6289,대전
M6521,대전
M6586,대전
M6595,대전
M6743,대전
M6747,대전
M702,대전
M704,대전
M705,대전
M712,대전
M7157,대전
M7159,대전
M720,대전
M72909,대전
M750,대전
M751,대전
M753,대전
M754,대전
M755,대전
M758,대전
M771,대전
M7909,대전
M79110,대전
M79128,대전
M79198,대전
M7966,대전
M7967,대전
M7970,대전
M7971,대전
M7979,대전
M8000,대전
M8088,대전
M8089,대전
M8095,대전
M8098,대전
M8100,대전
M8109,대전
M8158,대전
M8185,대전
M8188,대전
M8189,대전
M8193,대전
M8195,대전
M8199,대전
M8210,대전
M8211,대전
M8289,대전
M8399,대전
M8445,대전
M8446,대전
M8448,대전
M8646,대전
M8665,대전
M8667,대전
M8687,대전
M8697,대전
M8785,대전
M8795,대전
M9495,대전
M951,대전
M961,대전
M963,대전
M966,대전
N083,대전
N10,대전
N130,대전
N132,대전
N1338,대전
N151,대전
N170,대전
N178,대전
N179,대전
N182,대전
N183,대전
N184,대전
N185,대전
N189,대전
N200,대전
N201,대전
N209,대전
N210,대전
N211,대전
N281,대전
N309,대전
N310,대전
N312,대전
N318,대전
N319,대전
N328,대전
N358,대전
N359,대전
N390,대전
N400,대전
N401,대전
N408,대전
N410,대전
N433,대전
N4500,대전
N4590,대전
N4592,대전
N61,대전
Q251,대전
Q613,대전
Q791,대전
R000,대전
R001,대전
R040,대전
R042,대전
R05,대전
R060,대전
R073,대전
R074,대전
R090,대전
R092,대전
R093,대전
R1012,대전
R1039,대전
R1049,대전
R111,대전
R113,대전
R13,대전
R18,대전
R222,대전
R223,대전
R224,대전
R229,대전
R238,대전
R251,대전
R268,대전
R310,대전
R311,대전
R318,대전
R32,대전
R33,대전
R350,대전
R36,대전
R391,대전
R398,대전
R42,대전
R470,대전
R509,대전
R51,대전
R529,대전
R53,대전
R558,대전
R568,대전
R572,대전
R579,대전
R600,대전
R601,대전
R609,대전
R630,대전
R634,대전
R659,대전
R688,대전
R739,대전
R942,대전
S0004,대전
S0009,대전
S010,대전
S011,대전
S0200,대전
S0230,대전
S0290,대전
S0600,대전
S0630,대전
S0641,대전
S0650,대전
S0651,대전
S0661,대전
S0680,대전
S0681,대전
S071,대전
S1290,대전
S1310,대전
S134,대전
S142,대전
S146,대전
S2021,대전
S22040,대전
S22050,대전
S22060,대전
S22070,대전
S22090,대전
S22330,대전
S22430,대전
S22431,대전
S22440,대전
S22450,대전
S22490,대전
S27009,대전
S27109,대전
S27209,대전
S3088,대전
S32020,대전
S32030,대전
S32040,대전
S32050,대전
S32060,대전
S32090,대전
S3210,대전
S3220,대전
S3240,대전
S3250,대전
S32890,대전
S3350,대전
S3351,대전
S337,대전
S342,대전
S37304,대전
S37309,대전
S410,대전
S42040,대전
S42050,대전
S42150,대전
S42230,대전
S4230,대전
S431,대전
S434,대전
S4608,대전
S4628,대전
S499,대전
S519,대전
S52020,대전
S52130,대전
S52290,대전
S52390,대전
S52520,대전
S52580,대전
S52590,대전
S5260,대전
S5270,대전
S5271,대전
S6088,대전
S610,대전
S611,대전
S6200,대전
S62130,대전
S62140,대전
S62170,대전
S62320,대전
S62330,대전
S62340,대전
S62630,대전
S62641,대전
S6359,대전
S6628,대전
S6638,대전
S700,대전
S701,대전
S709,대전
S72040,대전
S72050,대전
S72060,대전
S72080,대전
S72090,대전
S72120,대전
S72190,대전
S7221,대전
S7231,대전
S72490,대전
S7280,대전
S7290,대전
S7319,대전
S789,대전
S800,대전
S801,대전
S810,대전
S818,대전
S8200,대전
S82180,대전
S82220,대전
S82320,대전
S82430,대전
S8250,대전
S8260,대전
S82830,대전
S8320,대전
S8321,대전
S8322,대전
S8341,대전
S8349,대전
S8353,대전
S8608,대전
S880,대전
S903,대전
