주상병코드,입원외래구분,환자수,보험자부담금(선별포함),요양급여비용총액(선별포함),평균보험자부담금,평균요양급여비용총액
C25,입원,16550.0,255545000000.0,283875000000.0,15440785.498489426,17152567.975830816
C26,외래,1001.0,903912850.0,1003392670.0,903009.8401598402,1002390.2797202797
C26,입원,204.0,1246335760.0,1425345100.0,6109489.019607843,6986985.784313725
C30,외래,1403.0,4786369540.0,5126001220.0,3411524.975053457,3653600.2993585174
C30,입원,441.0,3955693450.0,4469005970.0,8969826.41723356,10133800.385487529
C31,외래,1054.0,3846896680.0,4138497980.0,3649807.0967741935,3926468.6717267553
C31,입원,348.0,3622293120.0,4092956530.0,10408888.27586207,11761369.33908046
C32,외래,7790.0,19260164780.0,20705027060.0,2472421.6662387676,2657898.210526316
C32,입원,1986.0,16026016790.0,17891950860.0,8069494.859013092,9009038.700906344
C33,외래,233.0,761489520.0,814894970.0,3268195.3648068667,3497403.30472103
C33,입원,72.0,655785840.0,732992900.0,9108136.666666666,10180456.944444444
C34,외래,118586.0,468946000000.0,500674000000.0,3954480.2927832967,4222032.954986255
C34,입원,50846.0,577657000000.0,646067000000.0,11360913.34618259,12706348.581992684
C37,외래,5984.0,9623536600.0,10421372790.0,1608211.3302139037,1741539.5705213903
C37,입원,1587.0,13280266170.0,15116725460.0,8368157.637051039,9525346.855702583
C38,외래,1157.0,1559377590.0,1738217900.0,1347776.6551426102,1502349.092480553
C38,입원,361.0,4641110680.0,5308378790.0,12856262.271468144,14704650.387811635
C39,외래,135.0,30729200.0,33978860.0,227623.7037037037,251695.25925925927
C39,입원,29.0,137978060.0,155688450.0,4757864.137931035,5368567.24137931
C40,외래,1559.0,1563719450.0,1790431650.0,1003027.2289929442,1148448.7812700449
C40,입원,362.0,6299484480.0,7096808920.0,17401890.828729283,19604444.53038674
C41,외래,3340.0,5441799850.0,6005259890.0,1629281.3922155688,1797982.002994012
C41,입원,920.0,14294925450.0,16153206710.0,15537962.445652174,17557833.38043478
C43,외래,5311.0,21076788760.0,22597494920.0,3968516.053473922,4254847.47128601
C43,입원,1368.0,12063072040.0,13593530730.0,8818035.116959065,9936791.469298245
C44,외래,23934.0,16893215730.0,18466617120.0,705825.0075206818,771564.1814991226
C44,입원,6026.0,22668607290.0,25587061330.0,3761800.081314305,4246110.409890475
C45,외래,547.0,1689013040.0,1804176920.0,3087775.21023766,3298312.4680073126
C45,입원,384.0,5099433340.0,5662907600.0,13279774.322916666,14747155.208333334
C46,외래,461.0,547612490.0,591897470.0,1187879.5878524946,1283942.4511930586
C46,입원,57.0,558122550.0,615318390.0,9791623.684210526,10795059.47368421
C47,외래,437.0,808571420.0,879532080.0,1850277.8489702516,2012659.2219679635
C47,입원,136.0,1674406280.0,1892637590.0,12311810.88235294,13916452.86764706
C48,외래,2654.0,6134816340.0,6669207040.0,2311535.923134891,2512888.862094951
C48,입원,1318.0,15478879150.0,17493135100.0,11744217.867981791,13272484.901365705
C49,외래,9188.0,21713127170.0,23581515520.0,2363204.9597300827,2566555.890291685
C49,입원,2975.0,32387478660.0,36747860460.0,10886547.448739495,12352222.003361344
C50,외래,250208.0,750160059770.0,819211407570.0,2998145.781789551,3274121.5611411305
C50,입원,51109.0,436380881270.0,526676525590.0,8538239.473869573,10304966.357980004
C51,외래,839.0,1730781910.0,1876765550.0,2062910.5005959475,2236907.68772348
C51,입원,294.0,2560474030.0,2922040380.0,8709095.340136055,9938912.857142856
C52,외래,459.0,1279233700.0,1378672650.0,2787001.5250544664,3003644.117647059
C52,입원,140.0,1189892450.0,1330751020.0,8499231.785714285,9505364.42857143
C53,외래,24393.0,45064273080.0,49407798020.0,1847426.4370926085,2025490.8383552658
C53,입원,5445.0,53401750380.0,60250637440.0,9807484.0,11065314.497704316
C54,외래,24084.0,35934202040.0,39545054630.0,1492036.2913137353,1641963.7365055638
C54,입원,5884.0,45899626710.0,53222608190.0,7800752.330047587,9045310.705302516
C55,외래,1557.0,2207625890.0,2441176780.0,1417871.477199743,1567872.0488118175
C55,입원,523.0,4855391590.0,5543041130.0,9283731.52963671,10598549.005736137
C56,외래,24038.0,50387771370.0,55307099050.0,2096171.5354854814,2300819.4962143274
C56,입원,8868.0,110883000000.0,126539000000.0,12503721.244925575,14269170.0496166
C57,외래,1370.0,2542259090.0,2765074320.0,1855663.5693430656,2018302.4233576641
C57,입원,586.0,6595385610.0,7525787940.0,11254924.249146758,12842641.535836177
C58,외래,255.0,143680160.0,168742130.0,563451.6078431372,661733.8431372549
C58,입원,41.0,319560550.0,371588630.0,7794159.756097561,9063137.31707317
C60,외래,332.0,448150250.0,494897480.0,1349850.1506024096,1490655.060240964
C60,입원,90.0,600314630.0,676103580.0,6670162.555555556,7512262.0
C61,외래,133414.0,240656000000.0,260455000000.0,1803828.683646394,1952231.4000029983
C61,입원,25364.0,115702000000.0,131472000000.0,4561662.198391421,5183409.556852232
C62,외래,2492.0,2148637740.0,2429306030.0,862214.1813804173,974841.9060995184
C62,입원,430.0,2187624940.0,2503104990.0,5087499.860465116,5821174.395348838
C63,외래,294.0,327684190.0,364328320.0,1114572.074829932,1239211.9727891157
C63,입원,95.0,440520080.0,514031550.0,4637053.47368421,5410858.421052632
C64,외래,42389.0,68145067230.0,75239590140.0,1607612.0510037981,1774979.125244757
C64,입원,9500.0,62622908480.0,71234447970.0,6591885.103157895,7498362.9442105265
C65,외래,4318.0,10293128640.0,11177496900.0,2383772.264937471,2588581.959240389
C65,입원,1479.0,11918629180.0,13422727670.0,8058572.805949966,9075542.711291414
C66,외래,4993.0,14068757700.0,15175107710.0,2817696.3148407773,3039276.529140797
C66,입원,2075.0,16216265710.0,18224367230.0,7815067.812048193,8782827.58072289
C67,외래,43306.0,73337337080.0,80222616330.0,1693468.2741421512,1852459.6206068443
C67,입원,14986.0,96312007990.0,108289179700.0,6426798.878286401,7226022.93473909
C68,외래,511.0,1274681470.0,1392138260.0,2494484.285714286,2724341.0176125243
C68,입원,232.0,1523654810.0,1723297400.0,6567477.629310345,7428006.0344827585
C69,외래,1333.0,2252756820.0,2511718410.0,1689990.112528132,1884259.872468117
C69,입원,289.0,2580908490.0,2842793140.0,8930479.204152249,9836654.46366782
C70,외래,599.0,1120946260.0,1204656390.0,1871362.7045075125,2011112.5041736227
C70,입원,187.0,3514335040.0,3881859470.0,18793235.508021392,20758606.79144385
C71,외래,11179.0,32311464060.0,35229107620.0,2890371.594954826,3151364.846587351
C71,입원,4674.0,95142015960.0,106218992250.0,20355587.496790756,22725501.123234916
C72,외래,1344.0,1251308220.0,1393397280.0,931032.9017857143,1036753.9285714285
C72,입원,255.0,3393201350.0,3823964190.0,13306671.960784314,14995938.0
C73,외래,407212.0,127169881190.0,160782935400.0,312294.04140840645,394838.4021099575
C73,입원,39865.0,146265655300.0,179736257440.0,3669024.3396463064,4508623.038755801
C74,외래,2631.0,3332543210.0,3878715900.0,1266645.081717978,1474236.3740022804
C74,입원,688.0,8973799610.0,10169913910.0,13043313.386627907,14781851.613372093
C75,외래,1388.0,1595961630.0,1791186670.0,1149828.2636887608,1290480.309798271
C75,입원,271.0,3089068180.0,3494816890.0,11398775.57195572,12896003.284132842
C76,외래,1473.0,1756599080.0,1964851170.0,1192531.622539036,1333911.1812627292
C76,입원,325.0,2513190630.0,2862402520.0,7732894.246153846,8807392.36923077
C77,외래,7692.0,9653062620.0,10444291590.0,1254948.3385335414,1357812.2191887675
C77,입원,5046.0,24626251790.0,27901234190.0,4880351.127625843,5529376.573523583
C78,외래,11710.0,10641175540.0,11609601060.0,908725.4944491887,991426.222032451
C78,입원,8017.0,64186458830.0,72582668810.0,8006293.979044531,9053594.712485967
C79,외래,18149.0,23927491670.0,25844386990.0,1318391.7389387845,1424011.6254339083
C79,입원,9513.0,100266034710.0,110326846290.0,10539896.426994639,11597482.002522863
C80,외래,3628.0,5269010950.0,5851024240.0,1452318.3434399117,1612740.9702315326
C80,입원,1303.0,10614343890.0,11913851020.0,8146081.266308519,9143400.629316961
C81,외래,2383.0,8166327800.0,8754760460.0,3426910.53294167,3673839.8908938314
C81,입원,600.0,9066885860.0,9896150390.0,15111476.433333334,16493583.983333332
C82,외래,5046.0,15273271260.0,16486539710.0,3026807.6218787157,3267249.2489100276
C82,입원,1481.0,13376260320.0,14853585290.0,9031911.08710331,10029429.6353815
C83,외래,16312.0,46809278210.0,50289069760.0,2869622.25416871,3082949.3477194705
C83,입원,6376.0,172456798600.0,187394114060.0,27047804.04642409,29390544.865119196
C84,외래,2596.0,7637345690.0,8250385150.0,2941966.752696456,3178114.464560863
C84,입원,766.0,19085366490.0,21078401650.0,24915622.049608354,27517495.626631852
C85,외래,9548.0,12174574630.0,13623245400.0,1275091.603477168,1426816.6527021367
C85,입원,2695.0,28695763040.0,31978579880.0,10647778.493506493,11865892.348794064
C86,외래,1829.0,5158864930.0,5559083860.0,2820593.182066703,3039411.623838163
C86,입원,698.0,18635081040.0,20403034970.0,26697823.839541547,29230709.1260745
C88,외래,9593.0,13347341030.0,14543487630.0,1391362.5591577191,1516052.0827686854
C88,입원,992.0,6544923330.0,7279182280.0,6597704.9697580645,7337885.362903226
C90,외래,10569.0,141031203280.0,149073888110.0,13343854.97965749,14104824.30788154
C90,입원,4960.0,106796899040.0,116402792580.0,21531632.870967742,23468304.955645163
C91,외래,7814.0,24365642670.0,26629843650.0,3118203.5666751983,3407965.6577937035
C91,입원,2531.0,108664510820.0,118781036980.0,42933429.798498616,46930476.87870407
C92,외래,16858.0,54739320700.0,58437786900.0,3247082.732233954,3466472.11412979
C92,입원,5087.0,217609090900.0,238561000000.0,42777489.85649695,46896206.015333205
C93,외래,565.0,2107660580.0,2263041730.0,3730372.707964602,4005383.592920354
C93,입원,306.0,8898815840.0,9731664990.0,29081097.51633987,31802826.76470588
C94,외래,435.0,839099880.0,909219100.0,1928965.2413793104,2090158.8505747127
C94,입원,143.0,3041790240.0,3341920230.0,21271260.41958042,23370071.53846154
C95,외래,1243.0,1563381100.0,1759148170.0,1257748.270313757,1415243.901850362
C95,입원,531.0,10308654910.0,11339072540.0,19413662.730696797,21354185.57438795
C96,외래,1571.0,1489795370.0,1708721330.0,948310.2291534055,1087664.7549331635
C96,입원,263.0,2046400410.0,2284138870.0,7780990.1520912545,8684938.669201521
C97,외래,13.0,33089160.0,35859500.0,2545320.0,2758423.076923077
C97,입원,31.0,241954290.0,267976700.0,7804977.096774193,8644409.677419355
D00,외래,9561.0,4425877170.0,4871762210.0,462909.44148101663,509545.25781821983
D00,입원,2856.0,8565240850.0,9588223230.0,2999033.911064426,3357221.018907563
D01,외래,27176.0,13524149280.0,14854201590.0,497650.4739476008,546592.6401972328
D01,입원,4395.0,18700951530.0,21101369610.0,4255051.542662116,4801221.754266212
D02,외래,1124.0,993624090.0,1063450210.0,884007.1975088968,946130.0800711744
D02,입원,282.0,1442724380.0,1650896130.0,5116043.90070922,5854241.595744681
D03,외래,1476.0,518419470.0,580454130.0,351232.7032520325,393261.60569105693
D03,입원,203.0,610450910.0,710342520.0,3007147.339901478,3499224.236453202
D04,외래,5391.0,2039393190.0,2262803180.0,378295.89872008906,419737.18790576886
D04,입원,755.0,2249030180.0,2532826180.0,2978847.9205298014,3354736.6622516555
D05,외래,50951.0,81274849020.0,88305803520.0,1595157.092500638,1733151.5283311417
D05,입원,9765.0,57016810210.0,73975677450.0,5838895.054787506,7575594.20890937
D06,외래,45799.0,15816228970.0,17919854800.0,345340.0504377825,391271.7482914474
D06,입원,8101.0,13144190270.0,15679139230.0,1622539.226021479,1935457.255894334
D07,외래,5483.0,2669491220.0,2987843490.0,486866.9013313879,544928.5956593106
D07,입원,1357.0,3545959140.0,4321902720.0,2613087.0596904936,3184895.1510685333
D09,외래,7897.0,6457289610.0,7106740570.0,817688.9464353552,899929.15917437
D09,입원,3011.0,10186284730.0,11620193700.0,3383023.822650282,3859247.3264696114
D10,외래,37452.0,3284269600.0,6013813170.0,87692.7694115134,160573.88577379045
D10,입원,2701.0,2358737900.0,3142802180.0,873283.1914105887,1163569.8556090337
D11,외래,15426.0,2191521150.0,4896473660.0,142066.715285881,317416.93634124205
D11,입원,4260.0,10599360850.0,15241664020.0,2488112.8755868543,3577855.4037558683
D12,외래,526214.0,91848265890.0,150838827870.0,174545.46228340562,286649.2109103901
D12,입원,34537.0,41645751910.0,53988338130.0,1205830.0347453456,1563202.8876277616
D13,외래,198607.0,24810832620.0,52512056750.0,124924.26057490421,264401.8425835947
D13,입원,22299.0,51719341590.0,67553621040.0,2319356.993138706,3029446.2101439526
D14,외래,30043.0,3168924890.0,5877727910.0,105479.64217954266,195643.84082814632
D14,입원,2346.0,4523737710.0,6091450950.0,1928276.9437340153,2596526.4066496165
D15,외래,6559.0,589753380.0,1348944900.0,89915.1364537277,205663.19560908675
D15,입원,723.0,8695578240.0,9948789200.0,12027079.17012448,13760427.662517289
D16,외래,26918.0,2119080290.0,4365437900.0,78723.54149639646,162175.41793595365
D16,입원,4285.0,6930670010.0,9229640620.0,1617425.9066511085,2153941.8016336057
D17,외래,168344.0,20732343030.0,32922862170.0,123154.6299838426,195568.96693674856
D17,입원,17141.0,18745357430.0,25371399070.0,1093597.6564961204,1480158.6296015403
D18,외래,100787.0,11269166000.0,21190752190.0,111811.70190599978,210252.8321112842
D18,입원,4372.0,8749786070.0,11509319120.0,2001323.4377859104,2632506.660567246
D19,외래,442.0,44758800.0,71771360.0,101264.25339366516,162378.64253393665
D19,입원,33.0,60520200.0,84048130.0,1833945.4545454546,2546913.0303030303
D20,외래,1528.0,197415620.0,472934060.0,129198.70418848167,309511.81937172776
D20,입원,302.0,1093441650.0,1559119600.0,3620667.715231788,5162647.682119206
D21,외래,117625.0,14378003260.0,23082897700.0,122235.94695005314,196241.425717322
D21,입원,10531.0,10895076630.0,14651489280.0,1034571.8953565663,1391272.3653973981
D22,외래,40449.0,1743603820.0,3719258440.0,43106.22808969319,91949.32977329477
D22,입원,1449.0,1510783140.0,1759495240.0,1042638.4679089027,1214282.4292615596
D23,외래,487607.0,42429421280.0,65599268880.0,87015.61150680773,134533.07454568945
D23,입원,4514.0,3564287620.0,4560397450.0,789607.3593265397,1010278.5666814356
D24,외래,381422.0,40052390610.0,73207450860.0,105008.07664476616,191932.95315949264
D24,입원,37559.0,15916523450.0,21321300850.0,423773.8877499401,567674.8808541228
D25,외래,612914.0,73991453720.0,137299000000.0,120720.77603056873,224010.22003086892
D25,입원,59352.0,154426000000.0,214221000000.0,2601866.828413533,3609330.772341286
D26,외래,4370.0,498492870.0,837892350.0,114071.59496567506,191737.37986270024
D26,입원,468.0,914596000.0,1235697420.0,1954264.9572649573,2640379.1025641025
D27,외래,149162.0,17667209720.0,34174710430.0,118443.10025341575,229111.3717300653
D27,입원,20671.0,55219924530.0,76554611260.0,2671371.7057713703,3703478.847660974
D28,외래,13511.0,2393679290.0,3699293600.0,177165.22019095553,273798.6529494486
D28,입원,870.0,1303742380.0,1791011820.0,1498554.4597701149,2058634.2758620689
D29,외래,20864.0,3609868070.0,5444219330.0,173018.98341641104,260938.426476227
D29,입원,332.0,497128210.0,642390630.0,1497374.126506024,1934911.5361445784
D30,외래,30053.0,4836786430.0,9829866070.0,160941.88367217916,327084.3533091538
D30,입원,2134.0,4749315000.0,6284444570.0,2225545.9231490158,2944913.106841612
D31,외래,15302.0,2017879300.0,3339734440.0,131870.2980002614,218254.76669716378
D31,입원,412.0,522868240.0,656938440.0,1269097.6699029126,1594510.7766990291
D32,외래,42708.0,23753430560.0,27175150890.0,556182.2272173832,636301.182214105
D32,입원,6256.0,65721833340.0,72466279350.0,10505408.14258312,11583484.550831202
D33,외래,25400.0,12251027520.0,14336059510.0,482323.91811023623,564411.7917322834
D33,입원,3131.0,28119919850.0,31342429940.0,8981130.581283934,10010357.694027467
D34,외래,173121.0,12727765720.0,23440091880.0,73519.4789771316,135397.1608297087
D34,입원,3202.0,5508895100.0,8302119170.0,1720454.4347282948,2592791.745783885
D35,외래,76075.0,27388673700.0,39820453770.0,360022.00065724616,523436.789615511
D35,입원,5804.0,29370075030.0,35641462740.0,5060316.16643694,6140844.717436251
D36,외래,27011.0,2549500900.0,4629882290.0,94387.50509051868,171407.28925252674
D36,입원,2730.0,5113351600.0,7011610420.0,1873022.564102564,2568355.4652014654
D37,외래,38181.0,9831570190.0,14089877390.0,257499.0228123936,369028.50606322516
D37,입원,2571.0,11700549290.0,13950464480.0,4550972.108129133,5426084.978607546
D38,외래,9367.0,1943229090.0,2597780400.0,207454.79769403226,277333.23369275115
D38,입원,1091.0,3433847830.0,4225223160.0,3147431.558203483,3872798.496791934
D39,외래,15004.0,4307671020.0,5561750490.0,287101.50759797386,370684.5167955212
D39,입원,1016.0,4240360700.0,5106906360.0,4173583.3661417323,5026482.637795276
D40,외래,1499.0,294018350.0,422408460.0,196142.99533022015,281793.5023348899
D40,입원,74.0,177114360.0,212503340.0,2393437.2972972975,2871666.756756757
D41,외래,8160.0,2152093700.0,3189211690.0,263736.97303921566,390834.76593137253
D41,입원,931.0,2509706990.0,3015587630.0,2695711.052631579,3239084.4575725025
D42,외래,2654.0,3442147850.0,3722659260.0,1296966.0324039187,1402659.8568198944
D42,입원,520.0,6889257740.0,7577565570.0,13248572.576923076,14572241.48076923
D43,외래,12102.0,6963220320.0,8496166950.0,575377.6499752107,702046.5171046108
D43,입원,2685.0,25584221140.0,28724262050.0,9528573.981378026,10698049.180633146
D44,외래,21637.0,5169404710.0,6889080280.0,238915.0395156445,318393.50556916394
D44,입원,1502.0,7549430510.0,8917883660.0,5026252.0039946735,5937339.320905459
D45,외래,4977.0,2453923430.0,2824523710.0,493052.72855133616,567515.3124372112
D45,입원,396.0,1613438900.0,1835160290.0,4074340.6565656564,4634243.156565657
D46,외래,7765.0,30357847780.0,32733132580.0,3909574.7301996136,4215471.034127495
D46,입원,2784.0,60605827330.0,66480566860.0,21769334.529454023,23879513.958333332
D47,외래,19753.0,23936561860.0,26615410370.0,1211793.7457601377,1347411.0449045715
D47,입원,2624.0,19408836380.0,21710760770.0,7396660.205792683,8273917.976371951
D48,외래,20477.0,6608666820.0,8145553940.0,322736.085364067,397790.3960541095
D48,입원,2091.0,7402534350.0,8895691320.0,3540188.593974175,4254276.097560976
D50,외래,362441.0,20142771970.0,29786265460.0,55575.312864714535,82182.38405699134
D50,입원,5036.0,6022684750.0,7739279350.0,1195926.2807783955,1536790.974980143
D51,외래,5677.0,381894780.0,672354090.0,67270.52668663026,118434.75251012859
D51,입원,65.0,129957030.0,171496280.0,1999338.923076923,2638404.3076923075
D52,외래,3289.0,154502920.0,234511430.0,46975.65217391304,71301.7421708726
D52,입원,82.0,122729680.0,157560530.0,1496703.4146341463,1921469.8780487804
D53,외래,6077.0,413326080.0,820302980.0,68014.82310350501,134984.8576600296
