진료년도,주상병코드,성별,입원외래구분,환자수,명세서청구건수,입내원일수,보험자부담금(선별포함),요양급여비용총액(선별포함)
2023,B27,여,외래,1142 ,2091 ,2086 ,79273500 ,152152310 
2023,B27,여,입원,436 ,499 ,2600 ,662355350 ,827142760 
2023,B30,남,외래,84432 ,136065 ,136051 ,2369429590 ,3256369340 
2023,B30,남,입원,280 ,324 ,896 ,179748400 ,207638090 
2023,B30,여,외래,85117 ,134893 ,134881 ,2343783560 ,3216240330 
2023,B30,여,입원,210 ,237 ,670 ,126013500 ,145347180 
2023,B33,남,외래,3773 ,5471 ,5471 ,100956120 ,170077750 
2023,B33,남,입원,19 ,26 ,171 ,75928240 ,89510130 
2023,B33,여,외래,4553 ,6787 ,6787 ,124225950 ,193800530 
2023,B33,여,입원,20 ,22 ,72 ,26604870 ,32437290 
2023,B34,남,외래,88158 ,126664 ,126616 ,3952588690 ,6498783410 
2023,B34,남,입원,24637 ,28973 ,66884 ,14325510200 ,16493188130 
2023,B34,여,외래,100793 ,143640 ,143607 ,4309115530 ,6873474060 
2023,B34,여,입원,23551 ,27713 ,62098 ,13174322410 ,15278978700 
2023,B35,남,외래,1123095 ,2516701 ,2516495 ,33953351880 ,45924135540 
2023,B35,남,입원,440 ,680 ,1889 ,82161040 ,106543150 
2023,B35,여,외래,888373 ,2125934 ,2125783 ,28298365050 ,37716347160 
2023,B35,여,입원,228 ,272 ,735 ,76746420 ,102304680 
2023,B36,남,외래,54282 ,83402 ,83376 ,1181670780 ,1788917250 
2023,B36,남,입원,23 ,27 ,113 ,38146560 ,45655080 
2023,B36,여,외래,31279 ,45484 ,45460 ,669804010 ,1028607440 
2023,B36,여,입원,16 ,18 ,130 ,22672880 ,28958920 
2023,B37,남,외래,33137 ,50014 ,49963 ,926714010 ,1303075010 
2023,B37,남,입원,339 ,493 ,6274 ,3030446630 ,3666259470 
2023,B37,여,외래,679742 ,1187286 ,1187010 ,42411878530 ,62257278460 
2023,B37,여,입원,423 ,560 ,5632 ,2371496930 ,2924237100 
2023,B38,남,외래,8 ,13 ,13 ,197820 ,532550 
2023,B38,남,입원,1 ,1 ,23 ,5821320 ,7717060 
2023,B38,여,외래,4 ,4 ,4 ,114630 ,187930 
2023,B39,남,외래,4 ,4 ,4 ,195360 ,306160 
2023,B39,여,외래,12 ,24 ,24 ,551330 ,1320620 
2023,B40,남,외래,13 ,22 ,22 ,458570 ,639570 
2023,B40,여,외래,3 ,5 ,5 ,150800 ,215100 
2023,B42,남,외래,16 ,70 ,70 ,1509480 ,3461360 
2023,B42,여,외래,10 ,82 ,82 ,2397950 ,6975300 
2023,B43,남,외래,1334 ,2520 ,2518 ,78307570 ,130032130 
2023,B43,남,입원,15 ,17 ,68 ,20073330 ,25747550 
2023,B43,여,외래,1205 ,2230 ,2225 ,72958400 ,116443370 
2023,B43,여,입원,8 ,9 ,24 ,6234170 ,8092660 
2023,B44,남,외래,1750 ,7098 ,7023 ,334064940 ,669067830 
2023,B44,남,입원,486 ,812 ,11823 ,7001019060 ,8650400630 
2023,B44,여,외래,1400 ,5077 ,5048 ,197278010 ,430013040 
2023,B44,여,입원,288 ,426 ,5060 ,3158196650 ,3913253190 
2023,B45,남,외래,170 ,745 ,741 ,36364810 ,68427420 
2023,B45,남,입원,39 ,75 ,955 ,595543530 ,721792570 
2023,B45,여,외래,131 ,578 ,570 ,18151500 ,38226440 
2023,B45,여,입원,41 ,123 ,1989 ,754694420 ,983540960 
2023,B46,남,외래,103 ,357 ,357 ,7499110 ,16930860 
2023,B46,남,입원,27 ,53 ,925 ,737260750 ,899827290 
2023,B46,여,외래,72 ,195 ,195 ,4243690 ,8038670 
2023,B46,여,입원,15 ,36 ,585 ,296990710 ,375410800 
2023,B47,남,외래,283 ,644 ,642 ,15695070 ,34081270 
2023,B47,남,입원,9 ,9 ,37 ,21576310 ,29769870 
2023,B47,여,외래,412 ,957 ,954 ,23900280 ,54577330 
2023,B47,여,입원,28 ,28 ,96 ,48848140 ,69169100 
2023,B48,남,외래,875 ,1761 ,1747 ,77373840 ,105522990 
2023,B48,남,입원,370 ,538 ,8287 ,5769260870 ,6623751510 
2023,B48,여,외래,898 ,1682 ,1672 ,84652800 ,106514610 
2023,B48,여,입원,242 ,344 ,5232 ,3671781300 ,4258518190 
2023,B49,남,외래,4847 ,10457 ,10452 ,194822330 ,447611560 
2023,B49,남,입원,232 ,254 ,1711 ,833122180 ,1089328950 
2023,B49,여,외래,5287 ,11452 ,11440 ,266595740 ,601740690 
2023,B49,여,입원,354 ,386 ,2215 ,1121884690 ,1460275430 
2023,B50,남,외래,49 ,89 ,89 ,2614710 ,5795890 
2023,B50,남,입원,28 ,33 ,193 ,65366570 ,89490620 
2023,B50,여,외래,16 ,19 ,19 ,397130 ,766630 
2023,B50,여,입원,1 ,1 ,2 ,743570 ,1263020 
2023,B51,남,외래,260 ,439 ,438 ,12704790 ,27047770 
2023,B51,남,입원,179 ,206 ,1050 ,275570460 ,355223860 
2023,B51,여,외래,55 ,84 ,84 ,2461650 ,5033900 
2023,B51,여,입원,30 ,37 ,207 ,56603780 ,72088040 
2023,B52,남,외래,2 ,2 ,2 ,27440 ,38940 
2023,B52,남,입원,1 ,1 ,10 ,2343300 ,2991020 
2023,B53,남,외래,24 ,48 ,48 ,1376620 ,3064020 
2023,B53,남,입원,15 ,17 ,90 ,26053290 ,34135670 
2023,B53,여,외래,4 ,6 ,6 ,95920 ,155920 
2023,B53,여,입원,1 ,1 ,4 ,1469710 ,1798400 
2023,B54,남,외래,416 ,694 ,693 ,23479260 ,48773700 
2023,B54,남,입원,238 ,271 ,1210 ,363119200 ,476361070 
2023,B54,여,외래,142 ,211 ,211 ,5493660 ,10587990 
2023,B54,여,입원,45 ,56 ,276 ,79919580 ,105805340 
2023,B55,남,외래,1 ,1 ,1 ,3200 ,23800 
2023,B55,남,입원,1 ,1 ,8 ,2759280 ,3826240 
2023,B55,여,외래,2 ,28 ,28 ,98000 ,535600 
2023,B55,여,입원,2 ,2 ,11 ,3009540 ,4149560 
2023,B56,남,외래,29 ,43 ,43 ,946990 ,1432190 
2023,B56,여,외래,28 ,45 ,45 ,688130 ,1038930 
2023,B57,여,외래,1 ,1 ,1 ,123970 ,176970 
2023,B58,남,외래,135 ,399 ,398 ,24170190 ,45601650 
2023,B58,남,입원,6 ,9 ,143 ,40631790 ,50339020 
2023,B58,여,외래,197 ,517 ,516 ,25665800 ,54304590 
2023,B58,여,입원,7 ,8 ,51 ,20970770 ,24703840 
2023,B60,남,외래,156 ,231 ,230 ,4606190 ,7511650 
2023,B60,여,외래,98 ,170 ,169 ,3422200 ,7158980 
2023,B60,여,입원,3 ,3 ,29 ,4381150 ,7069410 
2023,B64,남,외래,9 ,10 ,10 ,602210 ,843310 
2023,B64,여,외래,14 ,32 ,32 ,638390 ,845660 
2023,B65,남,외래,22 ,32 ,32 ,578590 ,852290 
2023,B65,여,외래,20 ,28 ,28 ,559380 ,1252050 
2023,B66,남,외래,2004 ,2777 ,2772 ,61544500 ,117150110 
2023,B66,남,입원,17 ,21 ,163 ,47465120 ,61682400 
2023,B66,여,외래,1165 ,1619 ,1614 ,37986770 ,70337490 
2023,B66,여,입원,13 ,18 ,210 ,35426430 ,46963960 
2023,B67,남,외래,6 ,10 ,10 ,475780 ,1380910 
2023,B67,남,입원,3 ,3 ,48 ,12349220 ,16583170 
2023,B67,여,외래,10 ,33 ,32 ,860500 ,2333400 
2023,B67,여,입원,3 ,3 ,13 ,5311760 ,6824420 
2023,B68,남,외래,42 ,67 ,67 ,1650720 ,3100220 
2023,B68,남,입원,1 ,1 ,1 ,365930 ,390930 
2023,B68,여,외래,31 ,46 ,46 ,755420 ,1425520 
2023,B69,남,외래,136 ,393 ,390 ,16788100 ,34377960 
2023,B69,남,입원,9 ,25 ,415 ,41469590 ,56439690 
2023,B69,여,외래,83 ,249 ,248 ,8938040 ,18411670 
2023,B69,여,입원,6 ,8 ,67 ,24396910 ,33658890 
2023,B70,남,외래,38 ,70 ,69 ,3603180 ,6911080 
2023,B70,남,입원,2 ,2 ,6 ,2912820 ,3918070 
2023,B70,여,외래,54 ,139 ,139 ,5610330 ,13170190 
2023,B70,여,입원,4 ,5 ,15 ,6334000 ,8811680 
2023,B71,남,외래,39 ,57 ,57 ,1459060 ,2569530 
2023,B71,여,외래,28 ,32 ,31 ,615260 ,1104260 
2023,B72,남,외래,1 ,1 ,1 ,5910 ,6810 
2023,B72,여,외래,6 ,7 ,7 ,346350 ,506610 
2023,B73,남,외래,10 ,14 ,14 ,823000 ,1431400 
2023,B73,여,외래,22 ,42 ,42 ,2686680 ,4744580 
2023,B74,남,외래,1 ,1 ,1 ,8680 ,12380 
2023,B75,남,외래,3 ,4 ,4 ,120120 ,330590 
2023,B75,여,외래,3 ,7 ,7 ,170610 ,450410 
2023,B76,남,외래,329 ,354 ,354 ,2199280 ,3018730 
2023,B76,여,외래,543 ,597 ,597 ,4480160 ,6059040 
2023,B77,남,외래,504 ,543 ,543 ,5336310 ,7169490 
2023,B77,여,외래,710 ,767 ,767 ,6538890 ,8931440 
2023,B77,여,입원,1 ,2 ,4 ,2556490 ,3505980 
2023,B79,남,외래,21 ,28 ,28 ,779910 ,1471510 
2023,B79,여,외래,25 ,30 ,30 ,1134620 ,1938320 
2023,B80,남,외래,220 ,255 ,255 ,2862090 ,4539090 
2023,B80,여,외래,236 ,274 ,274 ,3022920 ,4135420 
2023,B81,남,외래,190 ,234 ,234 ,24191130 ,40583310 
2023,B81,남,입원,37 ,42 ,96 ,35534440 ,48202720 
2023,B81,여,외래,196 ,254 ,253 ,25525000 ,42448940 
2023,B81,여,입원,22 ,22 ,65 ,20692600 ,28616030 
2023,B82,남,외래,253 ,319 ,319 ,5567100 ,8822810 
2023,B82,여,외래,276 ,343 ,339 ,7053570 ,10833630 
2023,B82,여,입원,1 ,1 ,5 ,1612720 ,3293360 
2023,B83,남,외래,1854 ,2582 ,2576 ,51520980 ,103145550 
2023,B83,남,입원,15 ,19 ,121 ,41032720 ,54788300 
2023,B83,여,외래,1466 ,1913 ,1913 ,32486700 ,55091350 
2023,B83,여,입원,2 ,2 ,19 ,4665640 ,5969160 
2023,B85,남,외래,5804 ,7340 ,7337 ,142619470 ,199496330 
2023,B85,여,외래,1740 ,2156 ,2156 ,37341160 ,52461460 
2023,B86,남,외래,13128 ,27793 ,27780 ,369375200 ,572912820 
2023,B86,남,입원,75 ,117 ,610 ,114521560 ,138810300 
2023,B86,여,외래,21661 ,40782 ,40768 ,523730930 ,803239160 
2023,B86,여,입원,148 ,236 ,1405 ,190203690 ,234755130 
2023,B87,남,외래,18 ,60 ,60 ,1186950 ,2181270 
2023,B87,남,입원,1 ,1 ,1 ,218190 ,275630 
2023,B87,여,외래,31 ,37 ,37 ,576860 ,908760 
2023,B87,여,입원,2 ,3 ,12 ,3740100 ,5597660 
2023,B88,남,외래,18082 ,27633 ,27615 ,1157766630 ,1621506730 
2023,B88,남,입원,93 ,101 ,592 ,108181630 ,146144700 
2023,B88,여,외래,26086 ,39480 ,39442 ,1683327760 ,2382901090 
2023,B88,여,입원,117 ,138 ,850 ,145134830 ,197098150 
2023,B89,남,외래,438 ,610 ,607 ,15586750 ,32117050 
2023,B89,남,입원,9 ,10 ,38 ,14324780 ,19853720 
2023,B89,여,외래,407 ,621 ,619 ,15301240 ,32380600 
2023,B89,여,입원,6 ,7 ,54 ,18642940 ,24963600 
2023,B90,남,외래,2959 ,5328 ,5311 ,188390780 ,378964990 
2023,B90,남,입원,44 ,86 ,1068 ,217562500 ,280075720 
2023,B90,여,외래,2548 ,4320 ,4308 ,148113300 ,294315260 
2023,B90,여,입원,21 ,29 ,368 ,113499000 ,150645820 
2023,B91,남,외래,126 ,246 ,245 ,6070210 ,10941090 
2023,B91,남,입원,2 ,3 ,116 ,4131240 ,5458180 
2023,B91,여,외래,143 ,523 ,523 ,10183170 ,17816870 
2023,B91,여,입원,1 ,1 ,8 ,3611720 ,4628180 
2023,B92,남,외래,20 ,30 ,30 ,973280 ,1329180 
2023,B92,여,외래,6 ,7 ,7 ,104940 ,152640 
2023,B94,남,외래,120 ,143 ,143 ,2721290 ,5823630 
2023,B94,남,입원,5 ,5 ,43 ,19222990 ,25379370 
2023,B94,여,외래,147 ,189 ,189 ,3495250 ,8007950 
2023,B94,여,입원,5 ,5 ,28 ,20618110 ,26174570 
2023,B95,남,외래,22 ,33 ,33 ,844260 ,1346240 
2023,B95,남,입원,45 ,143 ,2839 ,414036230 ,500568530 
2023,B95,여,외래,44 ,71 ,71 ,1903640 ,2846820 
2023,B95,여,입원,48 ,138 ,2611 ,370733980 ,455999990 
2023,B96,남,외래,989 ,3696 ,3696 ,41869510 ,55779170 
2023,B96,남,입원,24 ,34 ,522 ,159389140 ,189826600 
2023,B96,여,외래,1283 ,3758 ,3758 ,53116740 ,75408110 
2023,B96,여,입원,25 ,34 ,441 ,56797250 ,71408960 
2023,B97,남,외래,722 ,995 ,995 ,24389680 ,34789380 
2023,B97,남,입원,357 ,399 ,1880 ,346968970 ,386803460 
2023,B97,여,외래,8319 ,12496 ,12485 ,763507950 ,1141310250 
2023,B97,여,입원,354 ,393 ,1803 ,328954920 ,371116950 
2023,B98,남,외래,20473 ,27323 ,27309 ,495171990 ,864022540 
2023,B98,남,입원,11 ,11 ,53 ,4103750 ,6092300 
2023,B98,여,외래,21371 ,29329 ,29313 ,522522740 ,907568170 
2023,B98,여,입원,20 ,20 ,75 ,8283210 ,11561210 
2023,B99,남,외래,721 ,1279 ,1275 ,83890460 ,117594310 
2023,B99,남,입원,461 ,570 ,2469 ,892804770 ,1071709090 
2023,B99,여,외래,834 ,1479 ,1476 ,45196990 ,82987130 
2023,B99,여,입원,368 ,487 ,2354 ,721682640 ,868749680 
2023,C00,남,외래,214 ,1043 ,1039 ,165151760 ,179275470 
2023,C00,남,입원,45 ,76 ,608 ,323621430 ,364726410 
2023,C00,여,외래,174 ,794 ,792 ,103442840 ,112977080 
2023,C00,여,입원,30 ,63 ,779 ,178923910 ,201171110 
2023,C01,남,외래,835 ,10014 ,9944 ,2441269860 ,2614284400 
2023,C01,남,입원,227 ,776 ,6559 ,2524133960 ,2812322030 
2023,C01,여,외래,209 ,1750 ,1743 ,419307140 ,457345200 
2023,C01,여,입원,59 ,195 ,1756 ,584334310 ,647345190 
2023,C02,남,외래,2909 ,30787 ,30601 ,6826765010 ,7354470020 
2023,C02,남,입원,863 ,2609 ,21695 ,10089189260 ,11479659270 
2023,C02,여,외래,1977 ,21472 ,21344 ,4482134240 ,4823023000 
2023,C02,여,입원,585 ,2194 ,19318 ,6643197160 ,7561549260 
2023,C03,남,외래,624 ,6585 ,6543 ,1543497160 ,1650006660 
2023,C03,남,입원,211 ,582 ,6534 ,2620283980 ,2980673370 
2023,C03,여,외래,502 ,5005 ,4975 ,958139290 ,1036984230 
2023,C03,여,입원,155 ,575 ,5920 ,1740123220 ,1960540900 
2023,C04,남,외래,374 ,4412 ,4386 ,958864670 ,1028088510 
2023,C04,남,입원,123 ,391 ,4142 ,1678600630 ,1897428600 
2023,C04,여,외래,129 ,1302 ,1298 ,344572870 ,366477610 
2023,C04,여,입원,34 ,77 ,779 ,264527970 ,306873250 
2023,C05,남,외래,454 ,5095 ,5064 ,1089846880 ,1170425280 
2023,C05,남,입원,159 ,564 ,4859 ,1625266610 ,1820278120 
2023,C05,여,외래,320 ,2701 ,2676 ,660243720 ,713339700 
2023,C05,여,입원,75 ,177 ,1581 ,433772120 ,483003800 
2023,C06,남,외래,1561 ,20654 ,20568 ,4600043750 ,4920162140 
2023,C06,남,입원,536 ,1672 ,15944 ,7088011880 ,7970363880 
2023,C06,여,외래,976 ,10590 ,10527 ,2092260470 ,2253572630 
2023,C06,여,입원,315 ,1055 ,10058 ,3274226900 ,3708244150 
2023,C07,남,외래,1361 ,13813 ,13644 ,3586789110 ,3861947500 
2023,C07,남,입원,364 ,1026 ,6321 ,2509648090 ,2907566510 
2023,C07,여,외래,1249 ,11788 ,11708 ,3028802220 ,3272691710 
2023,C07,여,입원,279 ,704 ,5419 ,1737445290 ,2027734120 
2023,C08,남,외래,1018 ,10443 ,10332 ,2535143280 ,2746884190 
2023,C08,남,입원,265 ,933 ,5487 ,1938021310 ,2200030640 
2023,C08,여,외래,978 ,8482 ,8409 ,1811106520 ,1975858210 
2023,C08,여,입원,195 ,618 ,4684 ,1349952850 ,1544664460 
2023,C09,남,외래,3151 ,40025 ,39803 ,9613725300 ,10318505210 
2023,C09,남,입원,777 ,2972 ,20821 ,7722720510 ,8636138330 
2023,C09,여,외래,594 ,6687 ,6656 ,1496325570 ,1615322400 
2023,C09,여,입원,146 ,583 ,4527 ,1290406140 ,1445316490 
2023,C10,남,외래,1139 ,14114 ,14015 ,3745474180 ,3992067770 
2023,C10,남,입원,341 ,1181 ,10136 ,3229564120 ,3615310260 
2023,C10,여,외래,204 ,1905 ,1886 ,479704310 ,521779300 
2023,C10,여,입원,57 ,261 ,1626 ,460521500 ,510670990 
2023,C11,남,외래,2294 ,33475 ,33301 ,8040356730 ,8655565120 
2023,C11,남,입원,627 ,3130 ,18288 ,5022980180 ,5609208980 
2023,C11,여,외래,844 ,11480 ,11428 ,2373822830 ,2575633240 
2023,C11,여,입원,215 ,1094 ,7812 ,1879108510 ,2099416600 
2023,C12,남,외래,392 ,5213 ,5134 ,1510834020 ,1609923170 
2023,C12,남,입원,169 ,545 ,4620 ,1884736670 ,2089374360 
2023,C12,여,외래,27 ,203 ,201 ,32399320 ,36111430 
2023,C12,여,입원,12 ,26 ,113 ,56731870 ,63057760 
2023,C13,남,외래,1731 ,26954 ,26823 ,6806353060 ,7260629730 
2023,C13,남,입원,784 ,3040 ,29063 ,10372922950 ,11522338720 
2023,C13,여,외래,153 ,2203 ,2195 ,429378930 ,465648780 
2023,C13,여,입원,60 ,236 ,2381 ,846436550 ,937261550 
2023,C14,남,외래,96 ,674 ,672 ,139016530 ,148883730 
2023,C14,남,입원,41 ,101 ,1240 ,356832640 ,394314500 
2023,C14,여,외래,41 ,229 ,229 ,19670400 ,21912820 
2023,C14,여,입원,10 ,31 ,584 ,54591230 ,70757370 
2023,C15,남,외래,10528 ,139065 ,137831 ,30592167190 ,32857559330 
2023,C15,남,입원,4460 ,18500 ,148482 ,61797922260 ,68487228040 
2023,C15,여,외래,1436 ,19455 ,19276 ,4296485760 ,4616760530 
2023,C15,여,입원,618 ,2660 ,24238 ,8514354440 ,9451953640 
2023,C16,남,외래,104932 ,638219 ,634699 ,109765000000 ,120978000000 
2023,C16,남,입원,26320 ,73215 ,608047 ,243462000000 ,275174000000 
2023,C16,여,외래,52161 ,327300 ,325549 ,50804874310 ,56410291700 
2023,C16,여,입원,13260 ,42939 ,382171 ,120589000000 ,137251000000 
2023,C17,남,외래,3105 ,25194 ,25100 ,4706206130 ,5132569580 
2023,C17,남,입원,1071 ,2950 ,26757 ,11584891290 ,13070705810 
2023,C17,여,외래,2465 ,18600 ,18535 ,3284562480 ,3591064400 
2023,C17,여,입원,831 ,2370 ,22639 ,8235793850 ,9369611660 
2023,C18,남,외래,49035 ,365280 ,362935 ,69993021720 ,76616907970 
2023,C18,남,입원,14281 ,57101 ,412314 ,173138000000 ,194013000000 
2023,C18,여,외래,37480 ,291444 ,289749 ,51452073430 ,56464695530 
2023,C18,여,입원,11826 ,53378 ,425696 ,138585000000 ,156053000000 
2023,C19,남,외래,8304 ,56596 ,56171 ,11373761720 ,12423625810 
2023,C19,남,입원,2533 ,9451 ,64035 ,29882398320 ,33373298100 
2023,C19,여,외래,5347 ,35217 ,34998 ,7025840340 ,7703792060 
2023,C19,여,입원,1624 ,6263 ,49210 ,17090964130 ,19297948480 
2023,C20,남,외래,37322 ,324836 ,320804 ,73134584710 ,79509995530 
2023,C20,남,입원,10491 ,40342 ,280608 ,110838000000 ,124556000000 
2023,C20,여,외래,22472 ,176630 ,174666 ,37357569030 ,40798924880 
2023,C20,여,입원,6029 ,23455 ,195098 ,58768237080 ,66322797610 
2023,C21,남,외래,815 ,7537 ,7472 ,1761818880 ,1898644670 
2023,C21,남,입원,242 ,792 ,6825 ,2243332900 ,2494345580 
2023,C21,여,외래,1242 ,14312 ,14206 ,3807524460 ,4090414490 
2023,C21,여,입원,339 ,1358 ,12953 ,3206602130 ,3590641560 
2023,C22,남,외래,55537 ,540253 ,537930 ,157685000000 ,171972000000 
2023,C22,남,입원,26399 ,78875 ,584903 ,316146000000 ,352512000000 
2023,C22,여,외래,18498 ,162397 ,161720 ,38219442260 ,42231956280 
2023,C22,여,입원,8601 ,28576 ,238535 ,101984000000 ,114035000000 
2023,C23,남,외래,4226 ,38627 ,38464 ,6236008860 ,6896483510 
2023,C23,남,입원,2011 ,7812 ,58743 ,26032842490 ,29057237370 
2023,C23,여,외래,4686 ,42156 ,41974 ,6764045860 ,7499268270 
2023,C23,여,입원,2227 ,9631 ,80238 ,28489011940 ,31811467900 
2023,C24,남,외래,9435 ,106079 ,105581 ,17876393720 ,19493182360 
2023,C24,남,입원,5661 ,23741 ,203958 ,98493915400 ,109205000000 
2023,C24,여,외래,6183 ,62428 ,62149 ,10080722210 ,11025749020 
2023,C24,여,입원,3705 ,15881 ,145077 ,58369728330 ,64680867230 
2023,C25,남,외래,12479 ,178158 ,177106 ,40500683540 ,43680843320 
2023,C25,남,입원,8629 ,51889 ,318479 ,134992000000 ,149758000000 
2023,C25,여,외래,12094 ,162570 ,161647 ,33935332850 ,36732289980 
2023,C25,여,입원,7921 ,50247 ,337066 ,120553000000 ,134117000000 
2023,C26,남,외래,528 ,2916 ,2901 ,456363800 ,507837180 
2023,C26,남,입원,112 ,298 ,2965 ,705431680 ,800102950 
2023,C26,여,외래,473 ,2690 ,2683 ,447549050 ,495555490 
2023,C26,여,입원,92 ,210 ,2547 ,540904080 ,625242150 
2023,C30,남,외래,890 ,12638 ,12582 ,3197018610 ,3418380740 
2023,C30,남,입원,288 ,962 ,6697 ,2799532750 ,3159539590 
2023,C30,여,외래,513 ,6152 ,6128 ,1589350930 ,1707620480 
2023,C30,여,입원,153 ,482 ,3300 ,1156160700 ,1309466380 
2023,C31,남,외래,687 ,9364 ,9321 ,2706800390 ,2909760520 
2023,C31,남,입원,226 ,821 ,5391 ,2175426030 ,2474909420 
2023,C31,여,외래,367 ,4440 ,4396 ,1140096290 ,1228737460 
2023,C31,여,입원,122 ,461 ,4294 ,1446867090 ,1618047110 
2023,C32,남,외래,7338 ,75242 ,74884 ,18382060640 ,19755550920 
2023,C32,남,입원,1885 ,5216 ,46462 ,15273524070 ,17045947760 
2023,C32,여,외래,452 ,4150 ,4130 ,878104140 ,949476140 
2023,C32,여,입원,101 ,264 ,2731 ,752492720 ,846003100 
2023,C33,남,외래,125 ,1498 ,1494 ,509539520 ,544984900 
2023,C33,남,입원,41 ,115 ,756 ,309978870 ,350479610 
2023,C33,여,외래,108 ,1020 ,1014 ,251950000 ,269910070 
2023,C33,여,입원,31 ,82 ,542 ,345806970 ,382513290 
2023,C34,남,외래,70379 ,819247 ,810676 ,337404000000 ,359550000000 
2023,C34,남,입원,33053 ,107295 ,870137 ,391029000000 ,435316000000 
2023,C34,여,외래,48207 ,467570 ,461986 ,131542000000 ,141124000000 
2023,C34,여,입원,17793 ,60953 ,548529 ,186628000000 ,210751000000 
2023,C37,남,외래,3063 ,25363 ,25097 ,5093000020 ,5504562920 
2023,C37,남,입원,805 ,2507 ,17824 ,7278078750 ,8234879620 
2023,C37,여,외래,2921 ,22441 ,22166 ,4530536580 ,4916809870 
2023,C37,여,입원,782 ,2456 ,17318 ,6002187420 ,6881845840 
2023,C38,남,외래,726 ,5125 ,5094 ,1063868840 ,1176674960 
2023,C38,남,입원,219 ,788 ,5558 ,2800663560 ,3208834400 
2023,C38,여,외래,431 ,2461 ,2445 ,495508750 ,561542940 
2023,C38,여,입원,142 ,492 ,3844 ,1840447120 ,2099544390 
2023,C39,남,외래,80 ,325 ,325 ,17390700 ,19522170 
2023,C39,남,입원,18 ,66 ,388 ,82077670 ,91652950 
2023,C39,여,외래,55 ,275 ,274 ,13338500 ,14456690 
2023,C39,여,입원,11 ,37 ,557 ,55900390 ,64035500 
2023,C40,남,외래,826 ,6251 ,6217 ,849461940 ,984304630 
2023,C40,남,입원,198 ,1066 ,8444 ,3684925570 ,4142398870 
2023,C40,여,외래,733 ,4753 ,4719 ,714257510 ,806127020 
2023,C40,여,입원,164 ,738 ,6375 ,2614558910 ,2954410050 
2023,C41,남,외래,1791 ,15170 ,15084 ,3050093560 ,3358698370 
2023,C41,남,입원,485 ,2405 ,17523 ,7274622960 ,8182056200 
2023,C41,여,외래,1549 ,11984 ,11918 ,2391706290 ,2646561520 
2023,C41,여,입원,435 ,2279 ,18664 ,7020302490 ,7971150510 
2023,C43,남,외래,2491 ,24434 ,24290 ,10915370330 ,11701645210 
2023,C43,남,입원,673 ,2185 ,13952 ,5877904480 ,6628849490 
2023,C43,여,외래,2820 ,24233 ,24089 ,10161418430 ,10895849710 
2023,C43,여,입원,695 ,2244 ,22470 ,6185167560 ,6964681240 
2023,C44,남,외래,10871 ,64398 ,64172 ,8672350510 ,9465970220 
2023,C44,남,입원,2697 ,4279 ,31585 ,10169692840 ,11480380140 
2023,C44,여,외래,13063 ,69912 ,69692 ,8220865220 ,9000646900 
2023,C44,여,입원,3329 ,6121 ,68680 ,12498914450 ,14106681190 
2023,C45,남,외래,336 ,4032 ,4002 ,949204550 ,1014334010 
2023,C45,남,입원,254 ,1130 ,7413 ,3291944750 ,3647165490 
2023,C45,여,외래,211 ,3066 ,3034 ,739808490 ,789842910 
2023,C45,여,입원,130 ,718 ,5429 ,1807488590 ,2015742110 
2023,C46,남,외래,331 ,2949 ,2939 ,450918540 ,485337950 
2023,C46,남,입원,39 ,92 ,1135 ,410872200 ,449095230 
2023,C46,여,외래,130 ,861 ,858 ,96693950 ,106559520 
2023,C46,여,입원,18 ,88 ,1182 ,147250350 ,166223160 
2023,C47,남,외래,208 ,1576 ,1563 ,333347300 ,365123700 
2023,C47,남,입원,61 ,232 ,2019 ,891780220 ,1004294190 
2023,C47,여,외래,229 ,1929 ,1919 ,475224120 ,514408380 
2023,C47,여,입원,75 ,230 ,1902 ,782626060 ,888343400 
2023,C48,남,외래,841 ,7400 ,7367 ,1589284820 ,1748062000 
2023,C48,남,입원,373 ,1202 ,9185 ,4005902690 ,4544316870 
2023,C48,여,외래,1813 ,19807 ,19719 ,4545531520 ,4921145040 
2023,C48,여,입원,945 ,4469 ,35018 ,11472976460 ,12948818230 
2023,C49,남,외래,4780 ,51037 ,50770 ,11951282260 ,12972645900 
2023,C49,남,입원,1592 ,5703 ,44805 ,17223007410 ,19567519530 
2023,C49,여,외래,4408 ,43506 ,43258 ,9761844910 ,10608869620 
2023,C49,여,입원,1383 ,5992 ,45433 ,15164471250 ,17180340930 
2023,C50,남,외래,872 ,8026 ,7977 ,2304059770 ,2477407570 
2023,C50,남,입원,195 ,548 ,3818 ,1516881270 ,1719525590 
2023,C50,여,외래,249336 ,2758316 ,2745887 ,747856000000 ,816734000000 
2023,C50,여,입원,50914 ,246333 ,1581009 ,434864000000 ,524957000000 
2023,C51,여,외래,839 ,8043 ,8000 ,1730781910 ,1876765550 
2023,C51,여,입원,294 ,1000 ,9755 ,2560474030 ,2922040380 
2023,C52,여,외래,459 ,5295 ,5266 ,1279233700 ,1378672650 
2023,C52,여,입원,140 ,495 ,4155 ,1189892450 ,1330751020 
2023,C53,여,외래,24393 ,218641 ,217739 ,45064273080 ,49407798020 
2023,C53,여,입원,5445 ,24680 ,172917 ,53401750380 ,60250637440 
2023,C54,여,외래,24084 ,193690 ,192761 ,35934202040 ,39545054630 
